콘텐츠아이디,제목_x,지번주소_x,위도,경도,조회수,좋아요수,리뷰수,북마크수,소셜네트워크공유수,인기점수,읍면,시,관광객수,카드사용금액,관광지개수,콘텐츠분류.1,콘텐츠분류.2,관광지면적,ratio,rank_,읍면동별_관광지면적,오버투어리즘,인구혼잡도,연락처,imgpath,소개
CNTS_000000000019114,묵리마을,제주특별자치도 제주시 추자면 묵리,33.94865,126.31429,3594,1,0,4,0,7191,추자면,제주시,823407,19,101,관광지,2,1830,2.18,0,1097795.8,0.7500547916106073,0,,,
CNTS_000000000021039,한옥휴양타운펜션,제주특별자치도 제주시 추자면 신양리 874-11,33.9354341,126.3227638,1588,2,1,1,0,3187,추자면,제주시,823407,19,101,숙박,0,14478.5,2.18,0,1097795.8,0.7500547916106073,0,,,
CNTS_000000000020031,달아래팥,제주특별자치도 제주시 한경면 낙천리 1647-4,33.324066,126.22911,3463,0,1,5,1,6931,한경면,제주시,3962233,35.7,156,음식점,1,2516,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_000000000022699,달리센트,제주특별자치도 제주시 구좌읍 종달리 1991,33.490383,126.89869,3625,2,1,25,3,7261,구좌읍,제주시,8197921,87.7,439,쇼핑,5,739,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000019340,1915 지오하우스,제주특별자치도 서귀포시 성산읍 성산리 235-2,33.465214,126.93313,3709,0,0,2,1,7418,성산읍,서귀포시,9044676,123,288,숙박,0,613,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000022826,제주가온29,제주특별자치도 제주시 애월읍 곽지리 378-1,33.432774,126.32172,2311,1,0,3,3,4625,애월읍,제주시,13178838,173.6,403,숙박,0,9091,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000022896,도나토스,제주특별자치도 제주시 한림읍 협재리 2512-1,33.392544,126.24033,3357,0,1,4,7,6719,한림읍,제주시,7826109,109.7,270,음식점,1,2892,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000022874,자리왓,제주특별자치도 제주시 애월읍 봉성리 1410 일대,33.40464,126.32806,3618,1,0,6,3,7239,애월읍,제주시,13178838,173.6,403,관광지,2,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000018907,리치망고펜션,제주특별자치도 제주시 우도면 연평리 1185-4,33.5137495,126.9571616,1827,0,1,2,2,3659,우도면,제주시,1710982,31.7,134,숙박,0,13042,2.26,0,4055278.5,0.421914796,0,,,
CONT_000000000501114,하이클래스제주,제주특별자치도 제주시 애월읍 애월리 2550,33.466225,126.310745,3630,1,1,5,0,7268,애월읍,제주시,13178838,173.6,403,숙박,0,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500824,다이아몬드 호텔,제주특별자치도 제주시 연동 282-12,33.4889189,126.4922938,3451,2,0,3,1,6908,연동,제주시,12933413,347.2,187,숙박,0,2337,27.7,0,15770385,0.8201076257808544,0,,,
CNTS_000000000020017,마마롱(애월),제주특별자치도 제주시 애월읍 광령리 1011-7,33.45217805,126.4392287,3619,0,7,31,0,7273,애월읍,제주시,13178838,173.6,403,음식점,1,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500033,거린오름 (북오름),제주특별자치도 서귀포시 안덕면 동광리 산 94,33.302387,126.33193,3774,0,0,3,2,7548,안덕면,서귀포시,11308881,142.5,335,관광지,2,237.9,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000019084,섬생이,제주특별자치도 제주시 추자면 신양리 산 87,33.939816,126.31154,3783,1,0,5,0,7569,추자면,제주시,823407,19,101,관광지,2,876,2.18,0,1097795.8,0.7500547916106073,0,,,
CNTS_000000000020936,당케산물(당케포구),제주특별자치도 서귀포시 표선면 표선리,33.322533,126.82287,3738,0,1,11,0,7481,표선면,서귀포시,5707617,99.4,183,관광지,2,876,8,0,30090733.4,0.1896802222839806,0,,,
CNTS_200000000007613,언니네여인숙,제주특별자치도 제주시 구좌읍 종달리 814-44,33.491777,126.9001583,3673,1,0,6,8,7349,구좌읍,제주시,8197921,87.7,439,숙박,0,747,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000018101,그라벨호텔제주,제주특별자치도 제주시 외도일동 401-8,33.492319,126.4284746,3346,2,0,11,1,6698,외도동,제주시,1389162,19,25,숙박,0,3847,27.5,0,286078.7,4.855873576,0,,,
CNTS_200000000008054,고내리 다락쉼터,제주특별자치도 제주시 애월읍 고내리 463,33.4694833,126.3407482,3428,0,0,6,0,6856,애월읍,제주시,13178838,173.6,403,관광지,2,2331,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000019448,귀덕연대,제주특별자치도 제주시 한림읍 귀덕리 1118,33.4421307,126.2934016,3637,0,1,5,0,7279,한림읍,제주시,7826109,109.7,270,관광지,2,1412,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000020266,딜다책방,제주특별자치도 제주시 이도1동 1691-16,33.505493,126.527405,3412,0,0,7,0,6824,이도1동,제주시,979598,26.5,26,쇼핑,5,3506,95.7,0,4711071.3,0.2079352948871735,0,,,
CNTS_200000000007288,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,33.4622313,126.4171977,2129,0,0,5,1,4258,애월읍,제주시,13178838,173.6,403,관광지,2,10533,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000020557,제주애단비,제주특별자치도 제주시 한경면 청수리 3152,33.2920259,126.2338953,3554,0,1,2,0,7113,한경면,제주시,3962233,35.7,156,숙박,0,2363,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_000000000020625,나무사이로햇살이,제주특별자치도 제주시 구좌읍 송당리 1389-14,33.471115,126.78624,3689,1,1,3,1,7386,구좌읍,제주시,8197921,87.7,439,숙박,0,817,7.16,0,11479537.6,0.7141333811215532,0,,,
CONT_000000000500513,정의현 일관헌,제주특별자치도 서귀포시 표선면 성읍리 690,33.38825,126.800995,3562,0,0,9,0,7124,표선면,서귀포시,5707617,99.4,183,관광지,2,2231,8,0,30090733.4,0.1896802222839806,0,,,
CNTS_000000000022165,평대랑 그네랑,제주특별자치도 제주시 구좌읍 평대리 2033-7,33.53649,126.83832,3561,2,2,19,1,7138,구좌읍,제주시,8197921,87.7,439,음식점,1,1652,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_200000000010574,섭지코지화덕피자,제주특별자치도 서귀포시 성산읍 고성리 204-2,33.4364202,126.9206412,872,0,0,0,1,1744,성산읍,서귀포시,9044676,123,288,음식점,1,18976,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000021512,평대리불턱,제주특별자치도 제주시 구좌읍 평대리 515-67,33.532413,126.84636,3607,0,0,7,0,7214,구좌읍,제주시,8197921,87.7,439,관광지,2,1434,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000019380,신촌덕인당,제주특별자치도 제주시 조천읍 신북로 36,33.532112,126.618706,3240,2,7,29,2,6521,조천읍,제주시,9102603,134.3,300,음식점,1,3911,9.52,0,16587189.8,0.5487730658269793,0,,,
CNTS_200000000007623,카페 캐로타,제주특별자치도 제주시 구좌읍 평대리 3351-2,33.5248646,126.8533655,1215,0,0,2,1,2430,구좌읍,제주시,8197921,87.7,439,음식점,1,16520,7.16,0,11479537.6,0.7141333811215532,0,,,
CONT_000000000500848,라온호텔앤리조트,제주특별자치도 제주시 한림읍 협재리 2838,33.3760556,126.2441268,3856,0,1,7,1,7717,한림읍,제주시,7826109,109.7,270,숙박,0,276,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000021037,빌림,제주특별자치도 제주시 도두1동 2489-2,33.50367,126.46777,3560,2,1,11,0,7131,도두동,제주시,2250484,44.6,46,숙박,0,2779,20.85,0,4430048.8,0.5080043362050549,0,,,
CONT_000000000500877,미도모텔,제주특별자치도 서귀포시 성산읍 성산리 230-15,33.4641323,126.933622,3764,0,0,3,0,7528,성산읍,서귀포시,9044676,123,288,숙박,0,876,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000021473,구좌해안로,제주특별자치도 제주시 구좌읍 구좌해안로,33.55702,126.727806,3697,1,4,41,2,7417,구좌읍,제주시,8197921,87.7,439,관광지,2,876,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000022849,제주국제공항(정뜨르비행장),제주특별자치도 제주시 용담2동 2002,33.50639,126.49525,3957,1,0,9,2,7917,용담2동,제주시,12013080,177.1,77,관광지,2,143,41.08,0,10212835.2,1.1762727748705866,0,,,
CNTS_000000000018890,우도왕자이야기,제주특별자치도 제주시 우도면 연평리 2516-2,33.50263,126.94384,3584,1,21,26,0,7276,우도면,제주시,1710982,31.7,134,음식점,1,2390,2.26,0,4055278.5,0.421914796,0,,,
CNTS_000000000022696,삼성혈해물탕,제주특별자치도 제주시 연동 312-27,33.487989,126.4997695,3279,0,2,6,2,6568,연동,제주시,12933413,347.2,187,음식점,1,4077,27.7,0,15770385,0.8201076257808544,0,,,
CNTS_000000000018869,산호레저,제주특별자치도 제주시 우도면 연평리 1737-14,33.49299,126.9511,3973,0,0,2,3,7946,우도면,제주시,1710982,31.7,134,관광지,2,265,2.26,0,4055278.5,0.421914796,0,,,
CNTS_200000000014076,임진고택,제주특별자치도 제주시 구좌읍 상도리 611,33.5133127,126.8634849,160,0,0,0,2,320,구좌읍,제주시,8197921,87.7,439,숙박,0,23535.2,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_200000000007203,송당나무,제주특별자치도 제주시 구좌읍 송당리 874-4,33.4764906,126.7882841,3363,2,0,8,1,6732,구좌읍,제주시,8197921,87.7,439,음식점,1,3344,7.16,0,11479537.6,0.7141333811215532,0,,,
CONT_000000000501031,슴게스트하우스 제주공항점,제주특별자치도 제주시 용담일동 2829-1,33.5004078,126.5147104,3928,2,2,7,5,7872,용담1동,제주시,476474,19,23,숙박,0,876,80.52,0,153071,3.1127646647634104,0,,,
CNTS_000000000020341,버터모닝,제주특별자치도 제주시 애월읍 광령리 3798-3,33.464264,126.423035,3732,0,5,44,1,7489,애월읍,제주시,13178838,173.6,403,음식점,1,1002,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000020120,어머니닭집,제주특별자치도 서귀포시 성산읍 고성리 1003-9,33.44533,126.91341,3402,1,1,19,1,6812,성산읍,서귀포시,9044676,123,288,음식점,1,3506,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000021462,비자림로(드라이브코스),제주특별자치도 제주시 구좌읍 송당리,33.45765,126.77281,3486,4,6,96,1,6989,구좌읍,제주시,8197921,87.7,439,관광지,2,2460,7.16,0,11479537.6,0.7141333811215532,0,,,
CONT_000000000500027,개오리오름,제주특별자치도 제주시 봉개동,33.42232463,126.6173757,3951,0,0,2,2,7902,봉개동,제주시,1800716,19,28,관광지,2,876,6.72,0,494167.6,3.6439378057161176,0,,,
CNTS_000000000019665,미소게스트하우스,제주특별자치도 제주시 일도1동 1416-1,33.513412,126.52383,3955,1,1,5,0,7918,일도1동,제주시,907667,48.7,24,숙박,0,876,66.92,0,25857.9,35.10211579439939,0,,,
CNTS_000000000022589,메콩스카이,제주특별자치도 제주시 오라삼동 2912-7,33.4902063,126.502177,3442,0,5,9,5,6909,오라동,제주시,1447924,26.5,54,음식점,1,4046,13.72,0,151570.9,9.552783548821049,0,,,
CNTS_000000000020469,달자카페,제주특별자치도 제주시 애월읍 구엄리 545,33.483532,126.379944,3885,1,2,11,0,7783,애월읍,제주시,13178838,173.6,403,음식점,1,310.1,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000020147,현승이네농장,제주특별자치도 제주시 애월읍 신엄리 16,33.463615,126.37887,3895,0,0,5,0,7790,애월읍,제주시,13178838,173.6,403,쇼핑,5,339,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500145,독자봉,제주특별자치도 서귀포시 성산읍 신산리 1785,33.3877114,126.8541774,3511,1,0,4,0,7025,성산읍,서귀포시,9044676,123,288,관광지,2,3097,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000022381,명성식당,제주특별자치도 제주시 일도2동 165-20,33.508854,126.53518,4120,1,0,9,3,8243,일도2동,제주시,3188022,19,29,음식점,1,81,93.03,0,100920,31.589595719381688,0,,,
CNTS_200000000008011,느지리오름(망오름),제주특별자치도 제주시 한림읍 상명리 산 5,33.3653429,126.2613767,3354,0,0,9,5,6708,한림읍,제주시,7826109,109.7,270,관광지,2,4292,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000018970,우도이야기,제주특별자치도 제주시 우도면 연평리 878,33.51954,126.94941,1669,3,3,5,2,3362,우도면,제주시,1710982,31.7,134,음식점,1,15353,2.26,0,4055278.5,0.421914796,0,,,
CNTS_000000000019901,제주돌하르방캠핑장,제주특별자치도 제주시 한경면 청수리 2130,33.323902,126.23916,4062,0,0,4,0,8124,한경면,제주시,3962233,35.7,156,관광지,2,264,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_200000000009482,아름다운피부과,"제주특별자치도 제주시 노형동 1296-5 명은빌딩 2,3,5,7층",33.4867644,126.4799813,3983,0,0,0,10,7966,노형동,제주시,7543251,657.8,135,관광지,2,63,16.24,0,8329103.7,0.905649788,0,,,
CNTS_000000000018459,바다는안보여요,제주특별자치도 제주시 구좌읍 종달리 884-1,33.49332,126.89948,3048,0,4,3,0,6116,구좌읍,제주시,8197921,87.7,439,음식점,1,5910,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000019566,수산저수지,제주특별자치도 제주시 애월읍 수산리 1,33.470985,126.386505,3830,0,1,15,0,7665,애월읍,제주시,13178838,173.6,403,관광지,2,1009,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_000000000021864,미앤제주,제주특별자치도 제주시 한림읍 금악리 산 30-12,33.34772,126.35681,3446,0,0,12,0,6892,한림읍,제주시,7826109,109.7,270,쇼핑,5,3893,10.03,0,38482491.7,0.2033680423037679,0,,,
CNTS_000000000019556,금덕무환자나무및팽나무군락,제주특별자치도 제주시 애월읍 유수암리 1920,33.441765,126.40065,3870,0,0,2,0,7740,애월읍,제주시,13178838,173.6,403,관광지,2,876,8.59,0,60903578.3,0.2163885664497976,0,,,
CONT_000000000500163,둔지봉,제주특별자치도 제주시 구좌읍 한동리 산 40,33.50136,126.79464,3871,1,2,2,3,7755,구좌읍,제주시,8197921,87.7,439,관광지,2,876,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000019094,아림민박,제주특별자치도 제주시 용담삼동 2383,33.5179022,126.4891045,2811,0,0,0,1,5622,용담2동,제주시,12013080,177.1,77,숙박,0,8342,41.08,0,10212835.2,1.1762727748705866,0,,,
CNTS_000000000022066,금룡사 템플스테이,제주특별자치도 제주시 구좌읍 김녕로 148-11,33.55384,126.75357,3918,1,0,8,3,7839,구좌읍,제주시,8197921,87.7,439,관광지,2,613,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000018377,카페세바,제주특별자치도 제주시 조천읍 선흘리 1093-1,33.513313,126.706116,3934,0,13,24,0,7933,조천읍,제주시,9102603,134.3,300,음식점,1,662,9.52,0,16587189.8,0.5487730658269793,0,,,
CNTS_000000000020714,중앙식당,제주특별자치도 서귀포시 안덕면 화순리 1077-1,33.246746,126.33492,3658,1,8,36,13,7359,안덕면,서귀포시,11308881,142.5,335,음식점,1,2324,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000018465,명리동식당,제주특별자치도 제주시 한경면 저지리 3136-1,33.3166193,126.2705014,3982,1,5,26,5,7992,한경면,제주시,3962233,35.7,156,음식점,1,876,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_000000000020164,카페제주동네,제주특별자치도 제주시 구좌읍 종달리 841-1,33.493282,126.8987,3598,0,3,7,2,7211,구좌읍,제주시,8197921,87.7,439,음식점,1,2719,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000018356,시흥해녀의집,제주특별자치도 서귀포시 성산읍 시흥리 12-64,33.477978,126.90835,3723,0,3,8,0,7461,성산읍,서귀포시,9044676,123,288,음식점,1,2254.5,5.8,0,23366366.2,0.3870809830926984,0,,,
CONT_000000000500436,에버리스 골프리조트,제주특별자치도 제주시 애월읍 평화로 1693-75,33.37819,126.36217,3969,0,0,4,1,7938,애월읍,제주시,13178838,173.6,403,관광지,2,434,8.59,0,60903578.3,0.2163885664497976,0,,,
CNTS_200000000008915,한복담,제주특별자치도 제주시 연동 272-33,33.4885493,126.4911887,2185,0,0,5,6,4370,연동,제주시,12933413,347.2,187,쇼핑,5,11971.1,27.7,0,15770385,0.8201076257808544,0,,,
CNTS_000000000020691,건축학개론펜션,제주특별자치도 서귀포시 성산읍 신풍리 188,33.358418,126.85982,3518,1,1,1,1,7044,성산읍,서귀포시,9044676,123,288,숙박,0,3653,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000019328,글라라의집,제주특별자치도 서귀포시 안덕면 사계리 2019-6,33.232094,126.3087,4043,0,0,3,4,8086,안덕면,서귀포시,11308881,142.5,335,숙박,0,226.7,6.31,0,13056845.1,0.8661266112439368,0,,,
CNTS_000000000021465,눈먼고래,제주특별자치도 제주시 조천읍 조천리 3080-2,33.538532,126.63454,2730,1,0,2,5,5463,조천읍,제주시,9102603,134.3,300,숙박,0,8615,9.52,0,16587189.8,0.5487730658269793,0,,,
CONT_000000000500931,성산우리집 펜션,제주특별자치도 서귀포시 성산읍 성산리 300,33.466977,126.9344586,4082,1,0,4,3,8167,성산읍,서귀포시,9044676,123,288,숙박,0,179,5.8,0,23366366.2,0.3870809830926984,0,,,
CNTS_000000000020205,해금강횟집,제주특별자치도 제주시 건입동 1435-1,33.51896,126.5287,4019,0,2,6,0,8048,건입동,제주시,2821681,26.4,57,음식점,1,1419,29.22,0,118303.2,23.851265223594968,0,,,
CNTS_000000000022251,아라올레지꺼진장,제주특별자치도 제주시 아라일동 667-3,33.4673834,126.5486589,4106,1,0,4,4,8215,아라동,제주시,2434115,25.8,73,쇼핑,5,876,9.77,0,15144822.2,0.1607225867597178,0,,,
CONT_000000000500609,지그리오름 (큰지그리),제주특별자치도 제주시 조천읍 교래리 산 119,33.44545233,126.6440068,4011,0,1,4,1,8027,조천읍,제주시,9102603,134.3,300,관광지,2,830,9.52,0,16587189.8,0.5487730658269793,0,,,
CNTS_000000000018445,삼화포구,제주특별자치도 제주시 삼양일동 1775,33.5287466,126.5891889,2290,0,2,5,0,4590,삼양동,제주시,884070,19,33,관광지,2,12430,39.85,0,253867.4,3.482408532958545,0,,,
CNTS_000000000020201,글라글라하와이,제주특별자치도 서귀포시 대정읍 하모리 770-2,33.2194985,126.2515431,4166,0,3,19,0,8347,대정읍,서귀포시,4956729,65.2,171,음식점,1,203,9.65,0,1397166.1,3.547702023402944,0,,,
CNTS_000000000021139,세화맨션,제주특별자치도 제주시 구좌읍 세화리 1477-38,33.52324,126.86076,2558,0,0,3,1,5116,구좌읍,제주시,8197921,87.7,439,숙박,0,9783,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000020080,평대스낵,제주특별자치도 제주시 구좌읍 평대리 1976-1,33.535458,126.839325,3995,2,11,58,1,8051,구좌읍,제주시,8197921,87.7,439,음식점,1,613,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000022469,제주글램핑 (무한자미향),제주특별자치도 제주시 구좌읍 덕천리 1288-2,33.48201,126.753845,3988,0,0,3,0,7976,구좌읍,제주시,8197921,87.7,439,관광지,2,876,7.16,0,11479537.6,0.7141333811215532,0,,,
CNTS_000000000018756,피우다 게스트하우스,제주특별자치도 제주시 한경면 저지리 3263-4,33.3386002,126.2625818,1729,0,0,0,1,3458,한경면,제주시,3962233,35.7,156,숙박,0,15917,12.99,0,4021104.1,0.9853594688085792,0,,,
CNTS_000000000019338,카페코지,제주특별자치도 서귀포시 성산읍 성산리 363-5,33.4682078,126.9292431,4113,0,1,8,0,8231,성산읍,서귀포시,9044676,123,288,음식점,1,473,5.8,0,23366366.2,0.3870809830926984,0,,,
